Id,Class
8593,5
8594,5
8595,3
8596,3
8597,3
8598,2
8599,2
8600,2
8601,5
8602,5
8603,5
8604,4
8605,4
8606,4
8607,4
8608,4
8609,4
8610,7
8611,7
8612,7
8613,8
8614,8
8615,8
8616,4
8617,4
8618,4
8619,4
8620,4
8621,1
8622,0
8623,0
8624,0
8625,1
8626,1
8627,1
8628,3
8629,3
8630,3
8631,2
8632,2
8633,2
8634,3
8635,3
8636,3
8637,0
8638,0
8639,0
8640,0
8641,0
8642,0
8643,4
8644,4
8645,4
8646,2
8647,2
8648,2
8649,0
8650,0
8651,0
8652,5
8653,4
8654,4
8655,3
8656,3
8657,3
8658,3
8659,3
8660,3
8661,9
8662,9
8663,9
8664,7
8665,7
8666,7
8667,8
8668,9
8669,8
8670,5
8671,5
8672,5
8673,1
8674,1
8675,1
8676,7
8677,7
8678,7
8679,9
8680,9
8681,9
8682,1
8683,1
8684,1
8685,2
8686,2
8687,2
8688,3
8689,3
8690,3
8691,0
8692,0
8693,0
8694,3
8695,3
8696,3
8697,0
8698,0
8699,0
8700,1
8701,1
8702,1
8703,8
8704,1
8705,6
8706,5
8707,4
8708,4
8709,3
8710,3
8711,3
8712,8
8713,8
8714,8
8715,8
8716,8
8717,8
8718,3
8719,3
8720,3
8721,5
8722,5
8723,5
8724,7
8725,7
8726,7
8727,1
8728,8
8729,8
8730,0
8731,0
8732,0
8733,9
8734,9
8735,9
8736,9
8737,9
8738,9
8739,1
8740,1
8741,1
8742,0
8743,0
8744,0
8745,7
8746,7
8747,7
8748,8
8749,8
8750,8
8751,5
8752,4
8753,4
8754,9
8755,9
8756,9
8757,3
8758,3
8759,3
8760,5
8761,5
8762,5
8763,3
8764,3
8765,3
8766,7
8767,7
8768,7
8769,7
8770,7
8771,7
8772,7
8773,7
8774,7
8775,0
8776,0
8777,0
8778,0
8779,0
8780,0
8781,8
8782,8
8783,8
8784,2
8785,2
8786,2
8787,2
8788,2
8789,2
8790,2
8791,2
8792,2
8793,4
8794,4
8795,4
8796,5
8797,5
8798,3
8799,0
8800,0
8801,0
8802,7
8803,7
8804,7
8805,0
8806,0
8807,0
8808,8
8809,8
8810,6
8811,1
8812,1
8813,1
8814,7
8815,7
8816,7
8817,4
8818,8
8819,8
8820,3
8821,5
8822,8
8823,0
8824,0
8825,0
8826,0
8827,0
8828,0
8829,2
8830,2
8831,2
8832,1
8833,0
8834,0
8835,6
8836,6
8837,6
8838,0
8839,0
8840,0
8841,5
8842,5
8843,5
8844,4
8845,4
8846,4
8847,9
8848,9
8849,9
8850,8
8851,8
8852,8
8853,9
8854,9
8855,9
8856,6
8857,6
8858,6
8859,5
8860,5
8861,5
8862,7
8863,7
8864,7
8865,9
8866,9
8867,9
8868,1
8869,1
8870,1
8871,5
8872,4
8873,4
8874,0
8875,0
8876,0
8877,1
8878,1
8879,1
8880,8
8881,8
8882,8
8883,1
8884,1
8885,1
8886,6
8887,6
8888,6
8889,6
8890,6
8891,6
8892,6
8893,6
8894,6
8895,0
8896,0
8897,0
8898,1
8899,1
8900,1
8901,1
8902,1
8903,1
8904,4
8905,5
8906,5
8907,8
8908,8
8909,8
8910,9
8911,9
8912,9
8913,8
8914,8
8915,8
8916,1
8917,1
8918,1
8919,0
8920,0
8921,0
8922,2
8923,2
8924,2
8925,2
8926,2
8927,2
8928,4
8929,4
8930,4
8931,2
8932,2
8933,2
8934,9
8935,9
8936,9
8937,9
8938,9
8939,9
8940,0
8941,0
8942,0
8943,2
8944,2
8945,2
8946,5
8947,3
8948,5
8949,7
8950,7
8951,7
8952,2
8953,2
8954,2
8955,7
8956,7
8957,7
8958,8
8959,5
8960,8
8961,2
8962,2
8963,2
8964,2
8965,2
8966,2
8967,5
8968,5
8969,5
8970,2
8971,2
8972,2
8973,4
8974,4
8975,4
8976,3
8977,3
8978,3
8979,0
8980,0
8981,0
8982,4
8983,5
8984,4
8985,3
8986,3
8987,3
8988,5
8989,4
8990,5
8991,6
8992,6
8993,6
8994,2
8995,2
8996,2
8997,5
8998,4
8999,4
9000,3
9001,3
9002,3
9003,2
9004,2
9005,2
9006,8
9007,8
9008,8
9009,3
9010,3
9011,3
9012,0
9013,0
9014,0
9015,1
9016,1
9017,1
9018,9
9019,9
9020,9
9021,1
9022,1
9023,1
9024,7
9025,7
9026,7
9027,3
9028,3
9029,3
9030,3
9031,3
9032,3
9033,8
9034,8
9035,8
9036,6
9037,6
9038,6
9039,7
9040,7
9041,1
9042,8
9043,8
9044,8
9045,0
9046,0
9047,0
9048,7
9049,7
9050,7
9051,9
9052,9
9053,9
9054,0
9055,0
9056,9
9057,1
9058,1
9059,1
9060,9
9061,9
9062,9
9063,0
9064,0
9065,0
9066,1
9067,1
9068,1
9069,6
9070,6
9071,6
9072,8
9073,8
9074,8
9075,3
9076,3
9077,3
9078,7
9079,7
9080,7
9081,4
9082,4
9083,4
9084,2
9085,2
9086,2
9087,5
9088,5
9089,5
9090,9
9091,9
9092,2
9093,0
9094,0
9095,0
9096,5
9097,5
9098,4
9099,4
9100,4
9101,4
9102,8
9103,8
9104,8
9105,6
9106,6
9107,6
9108,6
9109,6
9110,6
9111,2
9112,2
9113,2
9114,0
9115,0
9116,0
9117,1
9118,1
9119,1
9120,6
9121,6
9122,6
9123,8
9124,8
9125,8
9126,6
9127,6
9128,6
9129,3
9130,3
9131,3
9132,1
9133,1
9134,1
9135,2
9136,2
9137,2
9138,0
9139,0
9140,0
9141,7
9142,7
9143,7
9144,3
9145,3
9146,3
9147,6
9148,6
9149,6
9150,4
9151,4
9152,4
9153,9
9154,9
9155,9
9156,3
9157,3
9158,3
9159,1
9160,1
9161,1
9162,5
9163,5
9164,5
9165,1
9166,1
9167,1
9168,7
9169,7
9170,7
9171,4
9172,4
9173,4
9174,9
9175,9
9176,9
9177,3
9178,3
9179,3
9180,5
9181,4
9182,4
9183,4
9184,4
9185,4
9186,6
9187,6
9188,6
9189,3
9190,3
9191,3
9192,2
9193,2
9194,2
9195,2
9196,2
9197,2
9198,4
9199,4
9200,4
9201,0
9202,0
9203,0
9204,9
9205,9
9206,9
9207,3
9208,3
9209,3
9210,5
9211,5
9212,5
9213,2
9214,2
9215,2
9216,3
9217,3
9218,3
9219,5
9220,5
9221,5
9222,3
9223,3
9224,3
9225,9
9226,9
9227,9
9228,8
9229,1
9230,8
9231,2
9232,2
9233,2
9234,2
9235,2
9236,2
9237,4
9238,4
9239,4
9240,0
9241,0
9242,0
9243,7
9244,7
9245,7
9246,8
9247,8
9248,8
9249,3
9250,3
9251,3
9252,0
9253,0
9254,0
9255,4
9256,4
9257,4
9258,2
9259,2
9260,2
9261,2
9262,2
9263,5
9264,6
9265,6
9266,6
9267,3
9268,3
9269,3
9270,3
9271,3
9272,3
9273,4
9274,4
9275,4
9276,4
9277,4
9278,4
9279,1
9280,1
9281,1
9282,5
9283,7
9284,7
9285,6
9286,6
9287,6
9288,4
9289,5
9290,4
9291,8
9292,8
9293,9
9294,8
9295,6
9296,6
9297,0
9298,0
9299,0
9300,3
9301,3
9302,3
9303,2
9304,2
9305,2
9306,5
9307,5
9308,5
9309,5
9310,5
9311,5
9312,8
9313,8
9314,8
9315,4
9316,1
9317,0
9318,9
9319,8
9320,8
9321,5
9322,5
9323,5
9324,8
9325,8
9326,8
9327,3
9328,3
9329,3
9330,2
9331,2
9332,2
9333,0
9334,0
9335,0
9336,3
9337,3
9338,3
9339,1
9340,1
9341,1
9342,8
9343,8
9344,8
9345,9
9346,9
9347,9
9348,2
9349,2
9350,2
9351,3
9352,3
9353,3
9354,3
9355,3
9356,3
9357,6
9358,6
9359,6
9360,4
9361,4
9362,5
9363,4
9364,4
9365,4
9366,3
9367,3
9368,3
9369,3
9370,3
9371,3
9372,0
9373,0
9374,0
9375,5
9376,5
9377,5
9378,1
9379,1
9380,1
9381,4
9382,4
9383,4
9384,8
9385,9
9386,9
9387,2
9388,2
9389,2
9390,6
9391,6
9392,6
9393,6
9394,6
9395,6
9396,3
9397,3
9398,3
9399,8
9400,8
9401,8
9402,2
9403,2
9404,2
9405,9
9406,9
9407,9
9408,9
9409,9
9410,9
9411,4
9412,4
9413,4
9414,0
9415,0
9416,0
9417,3
9418,3
9419,3
9420,9
9421,9
9422,9
9423,7
9424,7
9425,7
9426,3
9427,3
9428,3
9429,7
9430,7
9431,7
9432,7
9433,7
9434,7
9435,7
9436,7
9437,7
9438,3
9439,3
9440,3
9441,6
9442,6
9443,6
9444,0
9445,0
9446,0
9447,3
9448,3
9449,3
9450,4
9451,4
9452,4
9453,2
9454,2
9455,2
9456,6
9457,6
9458,6
9459,7
9460,7
9461,7
9462,2
9463,2
9464,2
9465,4
9466,4
9467,4
9468,5
9469,5
9470,5
9471,2
9472,2
9473,2
9474,3
9475,3
9476,5
9477,9
9478,9
9479,9
9480,2
9481,2
9482,2
9483,3
9484,3
9485,3
9486,4
9487,4
9488,4
9489,2
9490,2
9491,2
9492,9
9493,9
9494,9
9495,8
9496,8
9497,8
9498,5
9499,4
9500,4
9501,7
9502,7
9503,7
9504,6
9505,6
9506,6
9507,2
9508,2
9509,2
9510,4
9511,4
9512,4
9513,2
9514,2
9515,2
9516,4
9517,5
9518,4
9519,5
9520,3
9521,5
9522,4
9523,4
9524,4
9525,2
9526,2
9527,9
9528,3
9529,5
9530,8
9531,6
9532,6
9533,6
9534,5
9535,5
9536,5
9537,6
9538,6
9539,6
9540,3
9541,3
9542,3
9543,5
9544,5
9545,5
9546,3
9547,3
9548,3
9549,4
9550,4
9551,4
9552,3
9553,3
9554,3
9555,3
9556,3
9557,3
9558,0
9559,0
9560,0
9561,5
9562,5
9563,5
9564,4
9565,4
9566,4
9567,6
9568,6
9569,6
9570,5
9571,3
9572,5
9573,0
9574,0
9575,0
9576,8
9577,8
9578,8
9579,5
9580,5
9581,5
9582,7
9583,7
9584,7
9585,3
9586,3
9587,3
9588,3
9589,3
9590,3
9591,9
9592,9
9593,9
9594,3
9595,3
9596,3
9597,2
9598,2
9599,2
9600,6
9601,6
9602,6
9603,1
9604,1
9605,1
9606,6
9607,6
9608,6
9609,6
9610,6
9611,6
9612,1
9613,1
9614,1
9615,5
9616,2
9617,2
9618,7
9619,7
9620,7
9621,6
9622,6
9623,6
9624,0
9625,0
9626,0
9627,1
9628,1
9629,1
9630,1
9631,1
9632,1
9633,8
9634,8
9635,8
9636,9
9637,9
9638,9
9639,8
9640,8
9641,8
9642,3
9643,3
9644,3
9645,3
9646,3
9647,3
9648,3
9649,3
9650,3
9651,1
9652,1
9653,1
9654,1
9655,1
9656,1
9657,0
9658,0
9659,0
9660,5
9661,5
9662,5
9663,0
9664,0
9665,0
9666,2
9667,2
9668,2
9669,9
9670,9
9671,9
9672,1
9673,1
9674,1
9675,3
9676,3
9677,3
9678,3
9679,3
9680,3
9681,8
9682,9
9683,8
9684,5
9685,5
9686,2
9687,1
9688,1
9689,1
9690,8
9691,8
9692,8
9693,2
9694,2
9695,2
9696,8
9697,8
9698,8
9699,8
9700,8
9701,8
9702,8
9703,8
9704,8
9705,8
9706,8
9707,8
9708,2
9709,2
9710,2
9711,3
9712,3
9713,3
9714,0
9715,0
9716,0
9717,1
9718,0
9719,0
9720,5
9721,5
9722,7
9723,4
9724,4
9725,4
9726,1
9727,1
9728,1
9729,2
9730,2
9731,2
9732,9
9733,9
9734,9
9735,7
9736,2
9737,2
9738,9
9739,9
9740,9
9741,6
9742,6
9743,6
9744,1
9745,0
9746,1
9747,4
9748,4
9749,4
9750,9
9751,9
9752,9
9753,2
9754,2
9755,2
9756,9
9757,9
9758,9
9759,5
9760,5
9761,5
9762,0
9763,0
9764,0
9765,4
9766,4
9767,4
9768,1
9769,1
9770,1
9771,2
9772,2
9773,2
9774,1
9775,1
9776,1
9777,4
9778,5
9779,5
9780,6
9781,6
9782,6
9783,4
9784,5
9785,4
9786,6
9787,6
9788,6
9789,1
9790,1
9791,0
9792,4
9793,4
9794,4
9795,7
9796,7
9797,7
9798,1
9799,1
9800,1
9801,0
9802,0
9803,0
9804,7
9805,7
9806,7
9807,3
9808,3
9809,3
